FactID,year,monthkey,monthname,province,inflection,rainfall,rainyday,latitude,longitude,heightabovemsl
1715,2016,11,November,Surin,340,48.4,6,14.88333333,103.5,145.81
1716,2016,11,November,Si Sa Ket,0,22,4,15,104.05,122.87
1717,2016,11,November,Ubon Ratchathani,973,13.4,3,15.25,104.8666667,122
1718,2016,11,November,Yasothon,12,-1,-1,-1,-1,-1
1719,2016,11,November,Chaiyaphum,18,63.1,3,15.8,102.0333333,182.15
1720,2016,11,November,Amnat Charoen,48,-1,-1,-1,-1,-1
1721,2016,11,November,Bueng Kan,307,-1,-1,-1,-1,-1
1722,2016,11,November,Nong Bua Lam Phu,0,-1,-1,-1,-1,-1
1723,2016,11,November,Khon Kaen,456,142.8,4,16.46111111,102.7897222,186.97
1724,2016,11,November,Udon Thani,4,56.3,4,17.38333333,102.8,177
1725,2016,11,November,Loei,18,130,6,17.45,101.7333333,252.51
1726,2016,11,November,Nong Khai,50,99.5,5,17.86716667,102.7330278,173.21
1727,2016,11,November,Maha Sarakham,204,33.9,4,16.24722222,103.0680556,153
1728,2016,11,November,Roi Et,78,26.7,4,16.02,103.7438889,140
1729,2016,11,November,Kalasin,0,18.4,3,16.3325,103.5883333,138.75
1730,2016,11,November,Sakon Nakhon,7,22.9,5,17.15,104.1333333,171
1731,2016,11,November,Nakhon Phanom,72,37.7,5,17.41083333,104.7825,140
1732,2016,11,November,Mukdahan,24,25.1,5,16.54138889,104.7288889,138
1733,2016,11,November,Chiang Mai,495,105.3,7,18.79,98.97694444,313.2
1734,2016,11,November,Lamphun,18,24.6,5,18.56722222,99.03388889,296.42
1735,2016,11,November,Lampang,45,25.5,6,18.28333333,99.51666667,242
1736,2016,11,November,Uttaradit,72,27.8,5,17.61666667,100.1,63
1737,2016,11,November,Phrae,0,104.8,3,18.16666667,100.1666667,161.79
1738,2016,11,November,Nan,7,10.1,3,18.77972222,100.7777778,200
1739,2016,11,November,Phayao,6,109.4,10,19.13333333,99.9,396.89
1740,2016,11,November,Chiang Rai,45,56.7,6,19.96138889,99.88138889,390
1741,2016,11,November,Mae Hong Son,288,45.62,8,19.29897222,97.97577778,267.74
1742,2016,11,November,Nakhon Sawan,50,58.4,6,15.67183333,100.1323611,33.91
1743,2016,11,November,Uthai Thani,34,-1,-1,-1,-1,-1
1744,2016,11,November,Kamphaeng Phet,5,18.6,6,16.48680556,99.52697222,80
1745,2016,11,November,Tak,185,109.8,5,16.87833333,99.14333333,125.62
1746,2016,11,November,Sukhothai,10,107.8,4,17.10611111,99.8,48.29
1747,2016,11,November,Phitsanulok,135,57.9,5,16.79480556,100.2793056,44.02
1748,2016,11,November,Phichit,30,103.3,4,16.43805556,100.2925,35.95
1749,2016,11,November,Phetchabun,28,28.2,4,16.43333333,101.15,114
1750,2016,11,November,Ratchaburi,14,66.44,10,13.48930556,99.79238889,5
1751,2016,11,November,Kanchanaburi,12,11.3,5,14.0225,99.53583333,27.53
1752,2016,11,November,Suphan Buri,65,88.42,7,14.47444444,100.1388889,7.23
1753,2016,11,November,Nakhon Pathom,54,58.8,7,14.01166667,99.97,7.46
1754,2016,11,November,Samut Sakhon,168,-1,-1,-1,-1,-1
1755,2016,11,November,Samut Songkhram,24,-1,-1,-1,-1,-1
1756,2016,11,November,Phetchaburi,177,67.5,9,12.99944444,100.0605556,2.01
1757,2016,11,November,Prachuap Khiri Khan,65,109.6,11,11.83333333,99.83333333,4
1758,2016,11,November,Nakhon Si Thammarat,1132,379.5,24,8.537777778,99.96388889,3.14
1759,2016,11,November,Krabi,0,148.5,17,8.103611111,98.97527778,8
1760,2016,11,November,Phang-nga,0,-1,-1,-1,-1,-1
1761,2016,11,November,Phuket,16,205.4,17,7.883333333,98.4,1.83
1762,2016,11,November,Surat Thani,110,147.3,15,9.135555556,99.15194444,5
1763,2016,11,November,Ranong,114,163.8,10,9.983333333,98.61666667,7
1764,2016,11,November,Chumphon,240,73.7,16,10.49875,99.18847222,4.4
1765,2016,11,November,Songkhla,4718,271.8,24,7.182111111,100.6076944,4.57
1766,2016,11,November,Satun,3,192.7,19,6.65,100.0833333,4.06
1767,2016,11,November,Trang,499,212.8,17,7.516666667,99.61666667,14.32
1768,2016,11,November,Phatthalung,1275,312.6,22,7.583333333,100.1666667,2
1769,2016,11,November,Pattani,1062,224.5,21,6.783333333,101.15,4.05
1770,2016,11,November,Yala,96,202.6,19,6.516666667,101.2833333,30
1771,2016,11,November,Narathiwat,1812,208.1,22,6.416666667,101.8166667,3.57
1772,2016,12,December,Bangkok,0,0,0,13.72638889,100.56,3.01
1773,2016,12,December,Samut Prakarn,0,-1,-1,-1,-1,-1
1774,2016,12,December,Nonthaburi,0,-1,-1,-1,-1,-1
1775,2016,12,December,Pathum Thani,4,0,0,14.1,100.6166667,6
1776,2016,12,December,Phra Nakhon Si Ayutthaya,21,-1,-1,-1,-1,-1
1777,2016,12,December,Ang Thong,18,-1,-1,-1,-1,-1
1778,2016,12,December,Lop Buri,6,0,0,14.79972222,100.645,10
1779,2016,12,December,Sing Buri,0,-1,-1,-1,-1,-1
1780,2016,12,December,Chai Nat,0,1.6,2,15.15,100.1833333,15
1781,2016,12,December,Saraburi,0,-1,-1,-1,-1,-1
1782,2016,12,December,Chon Buri,86,0,0,13.36666667,100.9833333,0.86
1783,2016,12,December,Rayong,6,0.62,2,12.63222222,101.3436111,2.6
1784,2016,12,December,Chanthaburi,0,0.82,3,12.61666667,102.1133333,2.68
1785,2016,12,December,Trat,0,27.12,6,11.76666667,102.8833333,2
1786,2016,12,December,Chachoengsao,6,1.03,2,13.51555556,101.4583333,70.17
1787,2016,12,December,Prachin Buri,0,0,0,14.05841667,101.3693056,5.14
1788,2016,12,December,Nakhon Nayok,0,-1,-1,-1,-1,-1
1789,2016,12,December,Sa kaeo,6,-1,-1,-1,-1,-1
1790,2016,12,December,Nakhon Ratchasima,34,0,0,14.96830556,102.0860278,186.6
1791,2016,12,December,Buri Ram,6,0,0,15.22575,103.2480833,182
1792,2016,12,December,Surin,0,0,0,14.88333333,103.5,145.81
1793,2016,12,December,Si Sa Ket,0,1.12,3,15,104.05,122.87
1794,2016,12,December,Ubon Ratchathani,90,6.6,2,15.25,104.8666667,122
1795,2016,12,December,Yasothon,5,-1,-1,-1,-1,-1
1796,2016,12,December,Chaiyaphum,0,0,0,15.8,102.0333333,182.15
1797,2016,12,December,Amnat Charoen,18,-1,-1,-1,-1,-1
1798,2016,12,December,Bueng Kan,67,-1,-1,-1,-1,-1
1799,2016,12,December,Nong Bua Lam Phu,0,-1,-1,-1,-1,-1
1800,2016,12,December,Khon Kaen,18,0.7,1,16.46111111,102.7897222,186.97
1801,2016,12,December,Udon Thani,2,6.1,1,17.38333333,102.8,177
1802,2016,12,December,Loei,0,0.6,1,17.45,101.7333333,252.51
1803,2016,12,December,Nong Khai,12,2.6,1,17.86716667,102.7330278,173.21
1804,2016,12,December,Maha Sarakham,0,0,0,16.24722222,103.0680556,153
1805,2016,12,December,Roi Et,2,0.6,1,16.02,103.7438889,140
1806,2016,12,December,Kalasin,0,0.9,1,16.3325,103.5883333,138.75
1807,2016,12,December,Sakon Nakhon,0,3.6,1,17.15,104.1333333,171
1808,2016,12,December,Nakhon Phanom,12,1.8,1,17.41083333,104.7825,140
1809,2016,12,December,Mukdahan,67,1.6,1,16.54138889,104.7288889,138
1810,2016,12,December,Chiang Mai,20,6,2,18.79,98.97694444,313.2
1811,2016,12,December,Lamphun,4,6.5,2,18.56722222,99.03388889,296.42
1812,2016,12,December,Lampang,18,4.1,2,18.28333333,99.51666667,242
1813,2016,12,December,Uttaradit,0,1.4,1,17.61666667,100.1,63
1814,2016,12,December,Phrae,0,10.8,1,18.16666667,100.1666667,161.79
1815,2016,12,December,Nan,4,0.6,1,18.77972222,100.7777778,200
1816,2016,12,December,Phayao,0,7.5,2,19.13333333,99.9,396.89
1817,2016,12,December,Chiang Rai,0,0.3,1,19.96138889,99.88138889,390
1818,2016,12,December,Mae Hong Son,24,0,0,19.29897222,97.97577778,267.74
1819,2016,12,December,Nakhon Sawan,35,0.4,1,15.67183333,100.1323611,33.91
1820,2016,12,December,Uthai Thani,0,-1,-1,-1,-1,-1
1821,2016,12,December,Kamphaeng Phet,15,2.32,2,16.48680556,99.52697222,80
1822,2016,12,December,Tak,15,0.8,1,16.87833333,99.14333333,125.62
1823,2016,12,December,Sukhothai,0,0.02,1,17.10611111,99.8,48.29
1824,2016,12,December,Phitsanulok,20,0.22,2,16.79480556,100.2793056,44.02
1825,2016,12,December,Phichit,7,1.3,1,16.43805556,100.2925,35.95
1826,2016,12,December,Phetchabun,0,0.8,1,16.43333333,101.15,114
1827,2016,12,December,Ratchaburi,7,6.22,3,13.48930556,99.79238889,5
1828,2016,12,December,Kanchanaburi,6,1.2,2,14.0225,99.53583333,27.53
1829,2016,12,December,Suphan Buri,10,0.6,2,14.47444444,100.1388889,7.23
1830,2016,12,December,Nakhon Pathom,18,0,0,14.01166667,99.97,7.46
1831,2016,12,December,Samut Sakhon,34,-1,-1,-1,-1,-1
1832,2016,12,December,Samut Songkhram,0,-1,-1,-1,-1,-1
1833,2016,12,December,Phetchaburi,0,11.3,3,12.99944444,100.0605556,2.01
1834,2016,12,December,Prachuap Khiri Khan,0,21.4,5,11.83333333,99.83333333,4
1835,2016,12,December,Nakhon Si Thammarat,599,1110.9,23,8.537777778,99.96388889,3.14
1836,2016,12,December,Krabi,6,100.2,14,8.103611111,98.97527778,8
1837,2016,12,December,Phang-nga,0,-1,-1,-1,-1,-1
1838,2016,12,December,Phuket,0,42.4,10,7.883333333,98.4,1.83
1839,2016,12,December,Surat Thani,7,503.6,17,9.135555556,99.15194444,5
1840,2016,12,December,Ranong,0,141.72,16,9.983333333,98.61666667,7
1841,2016,12,December,Chumphon,1,509.8,14,10.49875,99.18847222,4.4
1842,2016,12,December,Songkhla,2876,906.5,22,7.182111111,100.6076944,4.57
1843,2016,12,December,Satun,10,196.4,20,6.65,100.0833333,4.06
1844,2016,12,December,Trang,60,388.84,19,7.516666667,99.61666667,14.32
1845,2016,12,December,Phatthalung,1577,997.4,22,7.583333333,100.1666667,2
1846,2016,12,December,Pattani,462,641,22,6.783333333,101.15,4.05
1847,2016,12,December,Yala,24,698.9,22,6.516666667,101.2833333,30
1848,2016,12,December,Narathiwat,929,1207.6,21,6.416666667,101.8166667,3.57
1849,2017,1,January,Bangkok,0,45.12,5,13.72638889,100.56,3.01
1850,2017,1,January,Samut Prakarn,220,-1,-1,-1,-1,-1
1851,2017,1,January,Nonthaburi,96,-1,-1,-1,-1,-1
1852,2017,1,January,Pathum Thani,55,8.2,4,14.1,100.6166667,6
1853,2017,1,January,Phra Nakhon Si Ayutthaya,36,-1,-1,-1,-1,-1
1854,2017,1,January,Ang Thong,30,-1,-1,-1,-1,-1
1855,2017,1,January,Lop Buri,42,14.1,6,14.79972222,100.645,10
1856,2017,1,January,Sing Buri,0,-1,-1,-1,-1,-1
1857,2017,1,January,Chai Nat,0,10.4,4,15.15,100.1833333,15
1858,2017,1,January,Saraburi,0,-1,-1,-1,-1,-1
1859,2017,1,January,Chon Buri,80,59.1,6,13.36666667,100.9833333,0.86
1860,2017,1,January,Rayong,108,107.1,8,12.63222222,101.3436111,2.6
1861,2017,1,January,Chanthaburi,28,70.8,5,12.61666667,102.1133333,2.68
1862,2017,1,January,Trat,7,36.9,7,11.76666667,102.8833333,2
1863,2017,1,January,Chachoengsao,30,15.13,5,13.51555556,101.4583333,70.17
1864,2017,1,January,Prachin Buri,4,4.9,5,14.05841667,101.3693056,5.14
1865,2017,1,January,Nakhon Nayok,30,-1,-1,-1,-1,-1
1866,2017,1,January,Sa kaeo,12,-1,-1,-1,-1,-1
1867,2017,1,January,Nakhon Ratchasima,35,6,2,14.96830556,102.0860278,186.6
1868,2017,1,January,Buri Ram,78,37,1,15.22575,103.2480833,182
1869,2017,1,January,Surin,60,3.9,3,14.88333333,103.5,145.81
1870,2017,1,January,Si Sa Ket,0,0.5,1,15,104.05,122.87
1871,2017,1,January,Ubon Ratchathani,378,0.6,2,15.25,104.8666667,122
1872,2017,1,January,Yasothon,0,-1,-1,-1,-1,-1
1873,2017,1,January,Chaiyaphum,42,1.3,2,15.8,102.0333333,182.15
1874,2017,1,January,Amnat Charoen,24,-1,-1,-1,-1,-1
1875,2017,1,January,Bueng Kan,193,-1,-1,-1,-1,-1
1876,2017,1,January,Nong Bua Lam Phu,0,-1,-1,-1,-1,-1
1877,2017,1,January,Khon Kaen,35,1.2,2,16.46111111,102.7897222,186.97
1878,2017,1,January,Udon Thani,12,1.8,1,17.38333333,102.8,177
1879,2017,1,January,Loei,40,10.2,4,17.45,101.7333333,252.51
1880,2017,1,January,Nong Khai,24,2.6,2,17.86716667,102.7330278,173.21
1881,2017,1,January,Maha Sarakham,72,6.4,3,16.24722222,103.0680556,153
1882,2017,1,January,Roi Et,12,2.1,2,16.02,103.7438889,140
1883,2017,1,January,Kalasin,126,0.8,1,16.3325,103.5883333,138.75
1884,2017,1,January,Sakon Nakhon,12,2,1,17.15,104.1333333,171
1885,2017,1,January,Nakhon Phanom,25,0.1,1,17.41083333,104.7825,140
1886,2017,1,January,Mukdahan,7,0.3,1,16.54138889,104.7288889,138
1887,2017,1,January,Chiang Mai,169,27.46,9,18.79,98.97694444,313.2
1888,2017,1,January,Lamphun,6,36.4,8,18.56722222,99.03388889,296.42
1889,2017,1,January,Lampang,6,80.4,7,18.28333333,99.51666667,242
1890,2017,1,January,Uttaradit,24,40.3,6,17.61666667,100.1,63
1891,2017,1,January,Phrae,0,27.12,7,18.16666667,100.1666667,161.79
1892,2017,1,January,Nan,40,43.8,6,18.77972222,100.7777778,200
1893,2017,1,January,Phayao,0,63,8,19.13333333,99.9,396.89
1894,2017,1,January,Chiang Rai,30,74.5,8,19.96138889,99.88138889,390
1895,2017,1,January,Mae Hong Son,48,11.1,3,19.29897222,97.97577778,267.74
1896,2017,1,January,Nakhon Sawan,20,38.6,5,15.67183333,100.1323611,33.91
1897,2017,1,January,Uthai Thani,18,-1,-1,-1,-1,-1
1898,2017,1,January,Kamphaeng Phet,18,11.72,8,16.48680556,99.52697222,80
1899,2017,1,January,Tak,20,43.9,6,16.87833333,99.14333333,125.62
1900,2017,1,January,Sukhothai,9,44.6,4,17.10611111,99.8,48.29
1901,2017,1,January,Phitsanulok,68,21.93,6,16.79480556,100.2793056,44.02
1902,2017,1,January,Phichit,48,69.92,6,16.43805556,100.2925,35.95
1903,2017,1,January,Phetchabun,21,57.3,4,16.43333333,101.15,114
1904,2017,1,January,Ratchaburi,12,59.7,8,13.48930556,99.79238889,5
1905,2017,1,January,Kanchanaburi,15,47.7,6,14.0225,99.53583333,27.53
1906,2017,1,January,Suphan Buri,10,14,4,14.47444444,100.1388889,7.23
1907,2017,1,January,Nakhon Pathom,190,35.7,5,14.01166667,99.97,7.46
1908,2017,1,January,Samut Sakhon,274,-1,-1,-1,-1,-1
1909,2017,1,January,Samut Songkhram,6,-1,-1,-1,-1,-1
1910,2017,1,January,Phetchaburi,288,168.8,6,12.99944444,100.0605556,2.01
1911,2017,1,January,Prachuap Khiri Khan,127,441.2,10,11.83333333,99.83333333,4
1912,2017,1,January,Nakhon Si Thammarat,714,1772.7,26,8.537777778,99.96388889,3.14
1913,2017,1,January,Krabi,0,363.32,19,8.103611111,98.97527778,8
1914,2017,1,January,Phang-nga,0,-1,-1,-1,-1,-1
1915,2017,1,January,Phuket,0,324.4,16,7.883333333,98.4,1.83
1916,2017,1,January,Surat Thani,793,311.4,21,9.135555556,99.15194444,5
1917,2017,1,January,Ranong,168,472.8,17,9.983333333,98.61666667,7
1918,2017,1,January,Chumphon,104,593.4,16,10.49875,99.18847222,4.4
1919,2017,1,January,Songkhla,822,682.22,23,7.182111111,100.6076944,4.57
1920,2017,1,January,Satun,12,205.6,16,6.65,100.0833333,4.06
1921,2017,1,January,Trang,138,356,21,7.516666667,99.61666667,14.32
1922,2017,1,January,Phatthalung,1625,932.1,23,7.583333333,100.1666667,2
1923,2017,1,January,Pattani,1944,597.9,20,6.783333333,101.15,4.05
1924,2017,1,January,Yala,280,695.7,21,6.516666667,101.2833333,30
1925,2017,1,January,Narathiwat,792,1271.4,20,6.416666667,101.8166667,3.57
1926,2017,2,February,Bangkok,0,0,0,13.72638889,100.56,3.01
1927,2017,2,February,Samut Prakarn,162,-1,-1,-1,-1,-1
1928,2017,2,February,Nonthaburi,102,-1,-1,-1,-1,-1
1929,2017,2,February,Pathum Thani,82,0,0,14.1,100.6166667,6
1930,2017,2,February,Phra Nakhon Si Ayutthaya,30,-1,-1,-1,-1,-1
1931,2017,2,February,Ang Thong,36,-1,-1,-1,-1,-1
1932,2017,2,February,Lop Buri,6,0,0,14.79972222,100.645,10
1933,2017,2,February,Sing Buri,0,-1,-1,-1,-1,-1
1934,2017,2,February,Chai Nat,6,0,0,15.15,100.1833333,15
1935,2017,2,February,Saraburi,15,-1,-1,-1,-1,-1
1936,2017,2,February,Chon Buri,155,0.5,1,13.36666667,100.9833333,0.86
1937,2017,2,February,Rayong,54,1,2,12.63222222,101.3436111,2.6
1938,2017,2,February,Chanthaburi,56,15.1,2,12.61666667,102.1133333,2.68
1939,2017,2,February,Trat,0,76.3,5,11.76666667,102.8833333,2
1940,2017,2,February,Chachoengsao,12,5.42,4,13.51555556,101.4583333,70.17
1941,2017,2,February,Prachin Buri,0,5.1,2,14.05841667,101.3693056,5.14
1942,2017,2,February,Nakhon Nayok,0,-1,-1,-1,-1,-1
1943,2017,2,February,Sa kaeo,6,-1,-1,-1,-1,-1
1944,2017,2,February,Nakhon Ratchasima,40,0.1,1,14.96830556,102.0860278,186.6
1945,2017,2,February,Buri Ram,60,26.3,1,15.22575,103.2480833,182
1946,2017,2,February,Surin,96,2.4,3,14.88333333,103.5,145.81
1947,2017,2,February,Si Sa Ket,0,8.9,1,15,104.05,122.87
1948,2017,2,February,Ubon Ratchathani,440,0.2,1,15.25,104.8666667,122
1949,2017,2,February,Yasothon,6,-1,-1,-1,-1,-1
1950,2017,2,February,Chaiyaphum,6,0.2,1,15.8,102.0333333,182.15
1951,2017,2,February,Amnat Charoen,24,-1,-1,-1,-1,-1
1952,2017,2,February,Bueng Kan,102,-1,-1,-1,-1,-1
1953,2017,2,February,Nong Bua Lam Phu,0,-1,-1,-1,-1,-1
1954,2017,2,February,Khon Kaen,30,4.6,3,16.46111111,102.7897222,186.97
1955,2017,2,February,Udon Thani,6,11.8,1,17.38333333,102.8,177
1956,2017,2,February,Loei,0,0.1,1,17.45,101.7333333,252.51
1957,2017,2,February,Nong Khai,66,0,0,17.86716667,102.7330278,173.21
1958,2017,2,February,Maha Sarakham,78,0.1,1,16.24722222,103.0680556,153
1959,2017,2,February,Roi Et,6,4.5,2,16.02,103.7438889,140
1960,2017,2,February,Kalasin,54,0,0,16.3325,103.5883333,138.75
1961,2017,2,February,Sakon Nakhon,9,15.4,1,17.15,104.1333333,171
1962,2017,2,February,Nakhon Phanom,15,23,2,17.41083333,104.7825,140
1963,2017,2,February,Mukdahan,56,0.6,1,16.54138889,104.7288889,138
1964,2017,2,February,Chiang Mai,80,0,0,18.79,98.97694444,313.2
1965,2017,2,February,Lamphun,0,0,0,18.56722222,99.03388889,296.42
1966,2017,2,February,Lampang,24,0,0,18.28333333,99.51666667,242
1967,2017,2,February,Uttaradit,12,0,0,17.61666667,100.1,63
1968,2017,2,February,Phrae,0,0,0,18.16666667,100.1666667,161.79
1969,2017,2,February,Nan,5,0,0,18.77972222,100.7777778,200
1970,2017,2,February,Phayao,0,0,0,19.13333333,99.9,396.89
1971,2017,2,February,Chiang Rai,20,0,0,19.96138889,99.88138889,390
1972,2017,2,February,Mae Hong Son,42,0,0,19.29897222,97.97577778,267.74
1973,2017,2,February,Nakhon Sawan,25,9.2,1,15.67183333,100.1323611,33.91
1974,2017,2,February,Uthai Thani,6,-1,-1,-1,-1,-1
1975,2017,2,February,Kamphaeng Phet,30,4.5,1,16.48680556,99.52697222,80
1976,2017,2,February,Tak,20,0,0,16.87833333,99.14333333,125.62
1977,2017,2,February,Sukhothai,72,0,0,17.10611111,99.8,48.29
1978,2017,2,February,Phitsanulok,30,20.5,1,16.79480556,100.2793056,44.02
1979,2017,2,February,Phichit,12,14.9,1,16.43805556,100.2925,35.95
1980,2017,2,February,Phetchabun,28,3.8,1,16.43333333,101.15,114
1981,2017,2,February,Ratchaburi,18,0.6,1,13.48930556,99.79238889,5
1982,2017,2,February,Kanchanaburi,5,0,0,14.0225,99.53583333,27.53
1983,2017,2,February,Suphan Buri,70,0,0,14.47444444,100.1388889,7.23
1984,2017,2,February,Nakhon Pathom,168,0.7,1,14.01166667,99.97,7.46
1985,2017,2,February,Samut Sakhon,152,-1,-1,-1,-1,-1
1986,2017,2,February,Samut Songkhram,6,-1,-1,-1,-1,-1
1987,2017,2,February,Phetchaburi,126,0,0,12.99944444,100.0605556,2.01
1988,2017,2,February,Prachuap Khiri Khan,99,39.7,3,11.83333333,99.83333333,4
1989,2017,2,February,Nakhon Si Thammarat,834,115.3,11,8.537777778,99.96388889,3.14
1990,2017,2,February,Krabi,0,88.9,10,8.103611111,98.97527778,8
1991,2017,2,February,Phang-nga,3,-1,-1,-1,-1,-1
1992,2017,2,February,Phuket,0,26.2,5,7.883333333,98.4,1.83
1993,2017,2,February,Surat Thani,783,19.8,4,9.135555556,99.15194444,5
1994,2017,2,February,Ranong,18,16.2,4,9.983333333,98.61666667,7
1995,2017,2,February,Chumphon,123,99.3,6,10.49875,99.18847222,4.4
1996,2017,2,February,Songkhla,420,22.72,9,7.182111111,100.6076944,4.57
1997,2017,2,February,Satun,14,1,3,6.65,100.0833333,4.06
1998,2017,2,February,Trang,178,10.42,7,7.516666667,99.61666667,14.32
1999,2017,2,February,Phatthalung,1051,64.4,9,7.583333333,100.1666667,2
2000,2017,2,February,Pattani,860,21.5,9,6.783333333,101.15,4.05
2001,2017,2,February,Yala,70,45.8,12,6.516666667,101.2833333,30
2002,2017,2,February,Narathiwat,372,42.3,7,6.416666667,101.8166667,3.57
2003,2017,3,March,Bangkok,0,106.3,5,13.72638889,100.56,3.01
2004,2017,3,March,Samut Prakarn,330,-1,-1,-1,-1,-1
2005,2017,3,March,Nonthaburi,120,-1,-1,-1,-1,-1
2006,2017,3,March,Pathum Thani,100,104.3,9,14.1,100.6166667,6
2007,2017,3,March,Phra Nakhon Si Ayutthaya,42,-1,-1,-1,-1,-1
2008,2017,3,March,Ang Thong,12,-1,-1,-1,-1,-1
2009,2017,3,March,Lop Buri,6,80.9,2,14.79972222,100.645,10
2010,2017,3,March,Sing Buri,0,-1,-1,-1,-1,-1
2011,2017,3,March,Chai Nat,12,12.6,4,15.15,100.1833333,15
2012,2017,3,March,Saraburi,10,-1,-1,-1,-1,-1
2013,2017,3,March,Chon Buri,237,53,6,13.36666667,100.9833333,0.86
2014,2017,3,March,Rayong,90,148.2,10,12.63222222,101.3436111,2.6
2015,2017,3,March,Chanthaburi,28,73.3,9,12.61666667,102.1133333,2.68
2016,2017,3,March,Trat,0,162.1,16,11.76666667,102.8833333,2
2017,2017,3,March,Chachoengsao,6,140.82,11,13.51555556,101.4583333,70.17
2018,2017,3,March,Prachin Buri,2,54.9,6,14.05841667,101.3693056,5.14
2019,2017,3,March,Nakhon Nayok,18,-1,-1,-1,-1,-1
2020,2017,3,March,Sa kaeo,24,-1,-1,-1,-1,-1
2021,2017,3,March,Nakhon Ratchasima,15,245.6,9,14.96830556,102.0860278,186.6
2022,2017,3,March,Buri Ram,36,89.9,10,15.22575,103.2480833,182
2023,2017,3,March,Surin,138,94.4,9,14.88333333,103.5,145.81
2024,2017,3,March,Si Sa Ket,0,59.83,11,15,104.05,122.87
2025,2017,3,March,Ubon Ratchathani,438,43.87,13,15.25,104.8666667,122
2026,2017,3,March,Yasothon,18,-1,-1,-1,-1,-1
2027,2017,3,March,Chaiyaphum,36,82.5,8,15.8,102.0333333,182.15
2028,2017,3,March,Amnat Charoen,18,-1,-1,-1,-1,-1
2029,2017,3,March,Bueng Kan,120,-1,-1,-1,-1,-1
2030,2017,3,March,Nong Bua Lam Phu,0,-1,-1,-1,-1,-1
2031,2017,3,March,Khon Kaen,39,44.4,10,16.46111111,102.7897222,186.97
2032,2017,3,March,Udon Thani,22,132.7,9,17.38333333,102.8,177
2033,2017,3,March,Loei,5,71.8,8,17.45,101.7333333,252.51
2034,2017,3,March,Nong Khai,23,79,8,17.86716667,102.7330278,173.21
2035,2017,3,March,Maha Sarakham,60,129.8,12,16.24722222,103.0680556,153
2036,2017,3,March,Roi Et,6,104.9,9,16.02,103.7438889,140
2037,2017,3,March,Kalasin,30,119.4,10,16.3325,103.5883333,138.75
2038,2017,3,March,Sakon Nakhon,27,191.6,11,17.15,104.1333333,171
2039,2017,3,March,Nakhon Phanom,50,122.6,10,17.41083333,104.7825,140
2040,2017,3,March,Mukdahan,49,84.4,10,16.54138889,104.7288889,138
2041,2017,3,March,Chiang Mai,156,0,0,18.79,98.97694444,313.2
2042,2017,3,March,Lamphun,12,0,0,18.56722222,99.03388889,296.42
2043,2017,3,March,Lampang,24,105.3,1,18.28333333,99.51666667,242
2044,2017,3,March,Uttaradit,60,33.8,4,17.61666667,100.1,63
